simple.classes,simple.attributes,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.symbols_max,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.branch_min,modelbased.branch_max,modelbased.attribute_min,modelbased.attribute_max,landmarking.naive_bayes,landmarking.stump_sd,landmarking.nn_1,f1,f1v,f2,f3,f4,l1,l2,l3,n2,n4,t1,t2,density,closeness,clsCoef,hubs,avgPath,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.coef_min,ela_meta.lin_w_interact.coef_max,ela_disp.ratio_mean_02,ela_disp.dist_all_mean,ela_ic.h_max,ela_ic.eps_s,ela_ic.eps_ratio,ela_cm.mean_ofs_10,ela_lc.r_pearson_dist_centroid,ela_lc.r_pearson_nn,ela_lc.y_skewness,ela_lc.y_kurtosis,nbc.nn_nb.dist.ratio.mean,nbc.nn_nb.dist.ratio.sd,nbc.nb.fitness.ratio.mean,nbc.nb.fitness.ratio.sd,nbc.n_candidates,nbc.dist.ratio.coeff_var,fdc.r,fdc.p_value,fdc.dist.mean,gh.mean,gh.norm.mean,gh.norm.sd,ls.mean,ls.min,ls.ratio,sample.y_max,sample.y_mean
0.0,-0.01259096,0.0,0.039629757,0.15607843,0.0,-0.030547993,0.22025576,0.01895348,0.0,0.0,-0.3034151,0.0,-0.18865542,-0.3078209,0.0,0.0,-0.335709,0.04310269,-0.15972118,0.03402875,-0.27515885,-0.40640268,0.35513425,0.0,0.0,0.0,0.013569161,0.0,-0.1399617,-0.3007656,0.6066411,0.0,-0.048317358,0.09213875,-0.1843968,0.07460147,0.0144310575,-0.020776317,0.08722241,0.084077545,-0.042589966,-0.008804493,0.0,0.0,0.037798252,0.007495982,-0.11605007,-0.18014202,-0.01649787,0.020836022,0.09634362,0.15000762,-0.065894365,-0.034819923,0.09029984,0.0,0.1333061,0.0,0.05918518,-0.26623547,-0.17237474,-0.4180432,-0.028249709,-0.0296431,-0.09854021,0.03833711,-0.2521797,-0.15418419,0.019381728,-0.73147506,0.0,0.0074862065,-0.04477231,-0.21782862,-0.27365586,0.06617887,-0.04484333,-0.0061646886,-1.6139987,0.030824337
0.0,-0.01259096,0.0,0.106839865,0.12315306,0.0,-0.030547993,0.20823073,0.01785142,0.0,0.0,-0.3034151,0.0,-0.18865542,-0.3078209,0.0,0.0,-0.3378057,0.05512311,-0.15972118,0.030396162,-0.30981174,0.30029982,0.3216982,0.0,0.0,0.0,0.013569161,0.0,-0.1399617,-0.3117969,0.6610254,0.0,-0.02516381,0.06533831,-0.09047754,-0.05298218,-0.08200413,-0.020776317,0.038933486,0.084077545,-0.042589966,-0.008804493,0.0,0.0,-0.016850082,0.007495982,-0.11605007,-0.18014202,-0.01649787,0.020836022,0.06597471,0.15000762,0.100207075,0.038369432,-0.09302241,0.0,0.26796407,0.0,0.122058615,-0.26623547,-0.17237474,-0.38629454,-0.028249709,-0.0296431,-0.10310762,-0.09386016,-0.2649244,-0.15284146,-0.025122762,-0.60851306,0.0,0.009644346,-0.04477231,-0.16847758,-0.179207,0.07305876,-0.04484333,0.024577178,-1.5076782,0.030824337
0.0,-0.01259096,0.0,0.029063256,0.15607843,0.0,-0.030547993,0.22025576,0.01895348,0.0,0.0,-0.3034151,0.0,-0.18865542,-0.3078209,0.0,0.0,-0.3378057,0.05512311,-0.15972118,0.03402875,-0.27996174,-0.42630515,0.32403076,0.0,0.0,0.0,0.013569161,0.0,-0.1399617,-0.3007656,0.7257782,0.0,-0.05109361,0.067523554,-0.1843968,-0.058745757,0.0144310575,-0.020776317,0.08722241,0.084077545,-0.042589966,-0.0066194506,0.0,0.0,0.037798252,0.007495982,-0.11605007,-0.17695072,-0.0078789145,0.020836022,-0.05182206,0.15000762,-0.065894365,-0.034819923,0.053666625,0.0,0.31389645,0.0,0.122058615,-0.24867749,-0.17237474,-0.5060192,-0.043515738,-0.0296431,-0.10985868,-0.09386016,-0.25182042,-0.15418419,0.019381728,-0.658151,0.0,0.0074862065,-0.04477231,-0.19919096,-0.32065338,-0.023772279,-0.04484333,-0.0061646886,-1.6139987,0.020257832
0.0,-0.020435836,0.0,0.0047342028,0.13943309,0.0,-0.030547993,0.22367853,0.043282665,0.0,0.0,-0.3056081,0.0,-0.15580077,0.28258646,0.0,0.0,-0.24905334,0.13689856,0.14446476,0.031049771,-0.20961618,0.17088929,0.52959734,0.0,0.0,0.0,0.05434408,0.0,-0.021470264,0.07510053,0.9371096,0.0,-0.05109361,0.10824983,-0.13131335,0.09097607,-0.16663523,-0.019315436,0.03480333,0.084077545,-0.042589966,-0.004434967,0.0,0.0,0.037798252,0.007495982,-0.11605007,0.10078522,-0.027162427,0.020836022,0.1797381,0.15000762,0.100207075,-0.034819923,-0.11204741,0.0,0.32969677,0.0,0.14003786,0.018714648,-0.13664635,1.2312694,0.13641712,0.026713694,0.020078095,-0.09386016,-0.17883661,-0.12356925,0.019381728,-0.4084474,0.0,0.009751306,0.032791603,0.529139,0.32301188,0.016019713,-0.01650167,-0.0039591435,-0.83814687,0.015706094
0.0,-0.014213338,0.0,0.015661828,0.13943309,0.0,-0.030547993,0.1786856,0.042051457,0.0,0.0,-0.2971218,0.0,-0.16869925,0.28258646,0.0,0.0,-0.24905334,0.13689856,0.14446476,0.031049771,-0.23946619,0.1643705,0.5303648,0.0,0.0,0.0,0.05434408,0.0,-0.021470264,0.07970684,1.0269576,0.0,-0.05109361,0.1058085,-0.13131335,0.09097607,-0.08200413,-0.019315436,0.03480333,0.084077545,-0.042589966,-0.0054838927,0.0,0.0,0.037798252,0.007495982,-0.11605007,0.099223144,-0.027162427,0.020836022,0.1797381,0.15000762,0.100207075,-0.034819923,-0.10082791,0.0,0.24062423,0.0,0.14003786,0.017948154,-0.13664635,1.2967649,0.13641712,0.026713694,0.06281647,-0.09386016,-0.16909319,-0.11831395,0.0063293036,-0.4084474,0.0,0.010802815,0.032791603,0.529139,-0.13604483,0.118272886,-0.01650167,0.015784185,-0.86239076,0.019467808
0.0,0.062434565,0.0,0.15529872,0.22911832,0.0,0.057831164,0.11709439,0.18273327,0.0,0.0,-0.3000846,0.0,-0.12695314,0.005174581,0.0,0.0,0.29539812,0.12754644,0.11759933,0.057938308,0.0899333,-0.35464522,-0.42955953,0.0,0.0,0.0,-0.005730729,0.0,-0.031008702,0.051176034,1.1145273,0.0,-0.050467785,0.041863646,-0.09711909,-0.056359287,-0.18337883,-0.0065501723,-0.03556408,0.15326053,0.047859695,-0.00654299,0.0,0.0,-0.056192316,0.05786886,0.19928946,0.014124706,0.041532192,0.020836022,0.34629667,0.15000762,0.04214276,-0.034819923,0.33172587,0.0,-0.086429715,0.0,0.057383664,-0.33210573,0.06972922,1.1156015,0.13641712,0.026713694,0.027976708,0.020949898,-0.13673899,-0.21860789,-0.0091796275,-0.064278916,0.0,-0.099385925,0.011464402,0.48735538,0.3663829,-0.0288761,0.0163839,-0.006160754,0.32639223,-0.006140234
0.0,-0.0016818773,0.0,-0.17486519,-0.06258799,0.0,-0.03821034,0.17626756,-0.02663102,0.0,0.0,-0.2971218,0.0,-0.2891378,0.15334298,0.0,0.0,-0.28016207,-0.4692201,0.102788195,0.031049771,0.093300074,-0.41452047,-0.64480823,0.0,0.0,0.0,-0.06983863,0.0,0.056158975,0.045670673,0.95190275,0.0,-0.054497346,0.035741277,-0.16305211,-0.06334755,0.093583,-0.024164334,0.08113487,0.084077545,0.028908521,0.010995785,0.0,0.0,-0.014170495,0.0060259434,-0.12003163,0.0981332,-0.027162427,0.020836022,-0.58461237,0.15000762,0.028650936,-0.034819923,-0.20186426,0.0,-0.23806506,0.0,0.040801097,-0.47591087,-0.28250593,0.95329773,0.06402972,0.022307917,0.08291419,-0.03365309,-0.14164914,-0.35383266,-0.017414577,-0.35138866,0.0,0.0014759297,0.0053590704,-0.19119757,-0.61988586,-0.27813745,-0.01650167,0.025395455,-0.784603,0.010528786
0.0,-0.0016818773,0.0,-0.09960629,-0.32800466,0.0,-0.041005358,0.1964215,0.006578749,0.0,0.0,-0.2971218,0.0,-0.25447947,-0.253955,0.0,0.0,-0.2837869,-0.4692201,0.11184305,0.031049771,0.08996495,-0.5001017,-0.1592927,0.0,0.0,0.0,-0.013853187,0.0,0.06793444,0.03511338,0.10695668,0.0,-0.08042714,0.041835457,-0.1843968,-0.047040507,0.093583,-0.024164334,0.057495143,0.084077545,0.04631973,0.006658744,0.0,0.0,0.008800917,0.0040626884,-0.053260975,0.002576721,-0.09017888,0.020836022,-0.5446135,0.15000762,0.028650936,-0.034819923,-0.25260872,0.0,-0.23806506,0.0,0.052053783,0.62631327,-0.2892066,0.98986804,0.06402972,0.022307917,0.054152966,-0.09386016,-0.20838973,-0.15009657,0.0015225969,-0.36826232,0.0,-0.0007851939,0.0053590704,-0.20048523,-0.38480556,-0.41735408,-0.01650167,-0.0063699386,-0.78299636,0.039020874
0.0,-0.053254146,0.0,0.079644755,0.18442363,0.0,-0.028019536,0.2509374,-0.006341256,0.0,0.0,-0.35094026,0.0,-0.20795743,-0.11975916,0.0,0.0,-0.2490872,0.11543673,0.11184305,0.042355366,0.093300074,-0.47845563,-0.5057502,0.0,0.0,0.0,-0.013853187,0.0,-0.0969821,0.056288835,0.057073645,0.0,-0.06126851,0.041863646,-0.1843968,-0.089227006,-0.16874284,-0.07521509,-0.03569913,0.15326053,0.053300224,-0.004035013,0.0,0.0,-0.014170495,0.012220484,-0.109908305,0.036565572,-0.09017888,0.020836022,0.17635442,-0.14626285,-0.065894365,-0.034819923,-0.25479805,0.0,-0.16691561,0.0,0.052053783,-0.4936182,0.13746987,-0.4312077,-0.043515738,0.02329402,0.11979171,0.020949898,-0.29362088,-0.35443607,0.027089914,-0.38355455,0.0,-0.009966059,-0.04477231,-0.22339578,0.30607408,0.006564431,-0.04484333,-0.0041606864,-0.99415374,0.04113372
0.0,-0.02590413,0.0,-0.3088137,0.18442363,0.0,-0.028019536,0.10913183,-0.005930852,0.0,0.0,0.12244843,0.0,-0.30568865,-0.089120634,0.0,0.0,-0.1656066,0.13585684,0.11184305,0.04324443,0.093300074,-0.594026,-0.69760513,0.0,0.0,0.0,-0.013853187,0.0,0.28000194,0.04132563,-0.87174416,0.0,-0.03533871,0.042645305,-0.12885787,-0.045476317,-0.14493974,0.028730324,-0.054038815,0.1409088,0.028908521,-0.0060230317,0.0,0.0,-0.014170495,0.0060259434,-0.11808062,0.020507263,-0.09017888,-0.030113949,-0.48367295,0.15000762,0.0047140345,-0.034819923,-0.2547701,0.0,-0.24043179,0.0,0.040801097,-0.4886319,-0.22737245,-0.63432163,-0.043515738,-0.0296431,-0.16420893,0.01374558,-0.24916542,-0.38960487,-0.017414577,-0.61116827,0.0,-0.033901077,0.009196964,-0.23779245,-0.86214525,-0.07710771,-0.04484333,-0.042395208,-0.07659711,0.11137243
0.0,-0.052068137,0.0,0.058239814,-0.03967318,0.0,-0.030547993,0.21583945,-0.022082184,0.0,0.0,0.14036007,0.0,-0.2208559,0.14620264,0.0,0.0,-0.13475788,0.14146364,0.102788195,0.030396162,0.114595704,0.70405227,-0.15278807,0.0,0.0,0.0,-0.06983863,0.0,0.28000194,0.10052269,0.97133243,0.0,-0.025872225,0.0642654,-0.09047754,0.10846315,-0.08697484,-0.07490878,-0.020252625,0.20911765,0.053300224,-0.009069146,0.0,0.0,0.090034336,0.012220484,-0.109908305,0.09378894,-0.027162427,0.020836022,0.2813763,0.15000762,-0.0032111108,-0.034819923,0.30652365,0.0,-0.10768134,0.0,0.039404415,-0.42048264,-0.031507183,0.7477121,-0.028249709,-0.025500897,-0.058135703,0.03833711,-0.1502499,0.23065123,0.017982801,0.019947002,0.0,0.01002646,0.032791603,-0.16123718,-0.21662506,0.1125505,0.0163839,-0.004270306,-0.7097496,0.031729452
0.0,0.0116384085,0.0,0.038390785,0.0716268,0.0,-0.03821034,0.17034951,0.006578749,0.0,0.0,-0.2971218,0.0,-0.19188167,0.26856646,0.0,0.0,-0.25443727,0.15155552,0.14446476,0.031049771,-0.13117294,0.05690624,0.63266563,0.0,0.0,0.0,0.05434408,0.0,-0.021470264,0.032471143,0.8631679,0.0,-0.05180202,0.10189958,-0.16305211,-0.059443854,0.093583,-0.024164334,0.032845948,0.16429679,0.021928031,0.0071782656,0.0,0.0,0.010734953,0.004249966,-0.02560454,0.12615763,-0.027162427,0.020836022,0.3028161,0.15000762,0.100207075,-0.034819923,0.33790123,0.0,-0.09953496,0.0,0.026655447,0.5596346,-0.13664635,1.1602796,0.06402972,0.022307917,0.06204194,-0.03365309,-0.14501074,-0.13095081,0.0061139353,0.024955386,0.0,0.010802815,0.0053590704,-0.19119757,-0.5743063,-0.2898471,-0.01650167,0.015784185,-0.9294878,0.0117375795
0.0,0.010480577,0.0,-0.30952528,-0.10414159,0.0,0.025994603,-0.67071825,0.031135624,0.0,0.0,0.07322159,0.0,0.10661799,0.018281346,0.0,0.0,-0.29374692,-0.09690247,-0.123760805,-0.18332052,-0.18997076,-0.5477101,-0.25428647,0.0,0.0,0.0,0.003799649,0.0,-0.1399617,-0.42411816,-0.9858496,0.0,-0.054497346,-0.07885228,0.09042786,-0.034758605,0.15173304,-0.06831977,0.092678994,-0.25787523,-0.05191552,0.016787617,0.0,0.0,0.0107032005,-0.023060879,-0.10498764,-0.16382232,-0.003989476,-0.030113949,-0.304806,-0.14626285,0.0047140345,0.014752143,0.21700206,0.0,-0.08786541,0.0,-0.13656674,-0.20496377,0.13183607,-0.58506215,-0.014083447,-0.078438014,-0.108210094,0.02483925,-0.38894704,0.19452548,-0.014797219,-0.072680056,0.0,-0.033901077,-0.0125571545,0.13800454,-0.58480996,-0.041328847,-0.04484333,-0.042395208,0.1398293,-0.08219072
0.0,-0.04947297,0.0,0.09102987,0.264906,0.0,-0.053746402,0.30074224,0.041110955,0.0,0.0,0.26578957,0.0,-0.1181024,-0.07014263,0.0,0.0,0.07062279,0.18376237,0.14446476,0.034581944,0.13182634,-0.23670655,0.49265876,0.0,0.0,0.0,-0.011677239,0.0,0.07893299,0.043089304,1.0252707,0.0,0.016824545,0.06670673,-0.05672185,0.042118162,-0.170845,0.04399648,0.10211621,0.18873526,-0.042589966,-0.008688268,0.0,0.0,0.013060581,0.008273571,0.082590654,0.06782207,-0.018543469,0.020836022,0.13073713,0.15000762,0.016968608,-0.034819923,0.028633356,0.0,-0.12289859,0.0,0.07003303,0.42303726,0.10572788,0.78402275,-0.017068796,0.02271565,0.006983554,0.03833711,-0.16622442,-0.096473694,0.02200298,0.26064497,0.0,-0.07827052,-0.04477231,0.44928434,0.59220946,0.2247972,0.0163839,-0.002982734,0.4276753,-0.007610862
0.0,-0.052068137,0.0,-0.18744439,-0.090749234,0.0,-0.030411977,0.18303114,-0.020866133,0.0,0.0,-0.273538,0.0,-0.33709675,-0.08748577,0.0,0.0,-0.33980295,-0.3062433,-0.15430887,-0.004935829,0.11796249,-0.63452977,-0.17401741,0.0,0.0,0.0,-0.0031571304,0.0,-0.1399617,0.045670673,-0.89439654,0.0,-0.054497346,0.04968133,-0.15005182,-0.03906473,0.16157909,0.028948314,-0.027863448,0.100174755,0.028908521,-0.009069146,0.0,0.0,-0.014170495,-0.011371362,0.0015737973,0.004696764,0.00610004,0.020836022,0.4285187,0.15000762,0.0047140345,-0.034819923,-0.022804093,0.0,-0.25197685,0.0,0.040801097,-0.4838877,-0.27086768,0.6221923,-0.028249709,0.013440128,-0.16894618,0.01374558,-0.27826867,-0.3563713,-0.017414577,-0.43538576,0.0,0.0030338066,0.032791603,-0.16985536,-0.97037905,0.19827281,-0.01650167,-0.0063699386,0.095413126,0.031729452
0.0,0.023597678,0.0,0.51281434,-0.034202665,0.0,0.05889093,-0.5573997,0.060749542,0.0,0.0,0.16966352,0.0,0.21876943,-0.049885377,0.0,0.0,0.20873752,0.0476311,0.14446476,0.11875427,-0.16102295,0.09979918,0.6228442,0.0,0.0,0.0,0.009086503,0.0,-0.04539974,0.043089304,0.83794767,0.0,-0.050467785,0.113845274,0.13567221,-0.04816883,0.03958845,0.066821605,-0.16928715,0.24053629,0.04631973,-0.007594453,0.0,0.0,0.010734953,0.008273571,0.07803315,-0.058569156,-0.027162427,-0.030113949,0.36931852,0.15000762,0.016968608,0.014752143,0.2940489,0.0,-0.06808362,0.0,0.037908133,0.6278308,0.15319291,-0.33604228,-0.011571269,-0.078438014,-0.06679941,0.020949898,-0.20731315,-0.1544068,0.0061139353,0.308964,0.0,0.03253045,-0.007317054,-0.16412209,0.5948863,0.12850958,-0.04484333,0.0479655,0.38064522,-0.017300434
0.0,-0.030433958,0.0,0.37148923,0.14980057,0.0,0.062638745,0.39787236,0.01989089,0.0,0.0,0.27065587,0.0,0.115956366,0.006523866,0.0,0.0,0.19231747,0.045918234,0.09291781,0.057836406,0.1831567,0.21323997,0.63256526,0.0,0.0,0.0,-0.011677239,0.0,0.06095726,0.11014238,0.6896146,0.0,-0.023970436,0.07253006,0.07317918,0.011201579,0.05251261,0.04059762,0.08321804,0.13993464,-0.042589966,-0.017659215,0.0,0.0,-0.03622181,0.007495982,0.13246879,0.080479145,-0.010238726,0.020836022,-0.08525356,0.15000762,0.016968608,-0.034819923,0.045026407,0.0,0.23322728,0.0,0.16217098,0.05001659,0.13049558,-0.2868313,-0.043515738,0.02329402,-0.0246686,0.03833711,0.30632162,-0.15891472,-0.022915736,-0.6404341,0.0,0.032673795,-0.04477231,0.33984354,0.64959174,0.09187956,0.04452329,-0.0061646886,0.40979475,-0.012050649
0.0,-0.01977582,0.0,-0.313706,0.2128487,0.0,0.028387044,-0.74521405,-0.054467898,0.0,0.0,0.099068604,0.0,-0.03854092,0.0035891384,0.0,0.0,0.33220884,-0.065131545,-0.17811036,-0.13258316,0.15398598,-0.45634335,-0.5017163,0.0,0.0,0.0,0.0024566827,0.0,-0.05132007,-0.38685185,-0.7650342,0.0,0.06441507,0.050765872,-0.043472253,-0.038868394,-0.42094743,-0.1492487,0.092678994,-0.23490742,-0.05191552,0.10557337,0.0,0.0,0.026896134,0.015077618,0.15358524,0.04314015,0.00610004,-0.030113949,0.3384273,-0.14626285,0.002947772,0.014752143,0.068540975,0.0,0.019951012,0.0,-0.29179853,-0.15537408,0.12424279,-0.44072452,-0.013259488,-0.0072964253,-0.061392352,-0.09386016,-0.43921882,0.026833188,0.0014432743,-0.65324783,0.0,-0.033901077,-0.0125571545,0.39455742,0.336469,0.10099575,0.04452329,-0.042395208,0.13655823,-0.036360655
0.0,0.05773435,0.0,-0.19957487,-0.32945788,0.0,0.056942377,0.11477583,0.03299597,0.0,0.0,0.15020637,0.0,-0.059784237,-0.052202657,0.0,0.0,0.31750882,-0.38708863,0.11759933,0.10255995,0.08996495,-0.30950573,-0.06005165,0.0,0.0,0.0,-0.005730729,0.0,-0.031008702,0.03723719,1.1905252,0.0,-0.009312481,0.041575447,0.112275064,-0.016839273,0.19264793,-0.09737708,-0.033046544,0.16031703,0.02032709,0.01967232,0.0,0.0,0.035992913,0.0077715544,0.07683805,0.038419843,0.041532192,0.020836022,0.31216517,0.15000762,0.0343177,-0.034819923,-0.19903342,0.0,-0.21401227,0.0,0.040801097,0.42064208,-0.2116797,1.2983905,0.13641712,0.022307917,0.09130625,0.01374558,-0.12374077,-0.13377371,-0.053835757,-0.38131258,0.0,-0.0033362545,0.011464402,-0.15571502,-0.627566,0.08223039,-0.01650167,-0.012577478,0.46790707,-0.0041161883
0.0,0.0055146925,0.0,-0.31000715,-0.37296298,0.0,-0.041005358,-0.3752858,0.025941366,0.0,0.0,0.103102095,0.0,0.14332171,0.016914418,0.0,0.0,-0.20386913,-0.09582615,0.0546638,0.055215426,-0.18210264,-0.09590726,-0.4509773,0.0,0.0,0.0,0.003799649,0.0,-0.04044324,-0.12311496,-0.77638435,0.0,0.13512745,-0.16590826,-0.09900821,0.15698905,0.1278052,-0.030901695,0.07198681,-0.25787523,0.021928031,0.016787617,0.0,0.0,0.015037408,-0.03248987,0.092456006,-0.20180807,-0.018041272,-0.030113949,-0.3649247,-0.14626285,0.0152083635,0.014752143,-0.04747319,0.0,-0.18202558,0.0,0.037355088,0.5084917,-0.31873766,-0.39675805,-0.03233392,-0.078438014,-0.13398752,0.010546386,0.503121,0.110408396,-0.05274853,0.31254172,0.0,0.13501294,0.0053590704,-0.19309826,-0.94201744,-0.27025896,-0.04484333,-0.013770258,0.1259998,-0.08219072
0.0,0.018696003,0.0,0.29188704,0.0442213,0.0,-0.041005358,0.4161098,-0.08368631,0.0,0.0,-0.3656772,0.0,-0.1886505,0.061488625,0.0,0.0,-0.20622665,-0.0514832,0.110594384,-0.02189769,0.16988268,0.09956803,0.23275438,0.0,0.0,0.0,-0.0048830016,0.0,-0.08299093,-0.056793764,-0.42619345,0.0,0.074062005,0.03272779,0.15354666,0.083041854,0.19017807,-0.032509677,0.0711977,0.1600116,0.05441336,0.007983163,0.0,0.0,0.011350112,0.006600863,-0.062493168,-0.03303077,0.027585665,-0.030113949,0.3398619,-0.14626285,0.023033425,0.038369432,0.022809416,0.0,0.056429576,0.0,-0.24913068,0.89076144,0.19860898,-0.1982057,-0.011571269,0.03697897,0.16255637,0.02483925,0.5543363,0.17958519,0.015224133,0.33417308,0.0,0.032673795,-0.007317054,-0.14540263,0.7795516,0.15746,0.017315546,-0.0061646886,0.23102732,0.06360421
0.0,0.018696003,0.0,0.28245437,0.16403614,0.0,-0.006453071,0.53743994,0.030101059,0.0,0.0,0.11098853,0.0,0.31494513,0.051975105,0.0,0.0,-0.1293704,-0.049401995,-0.17188102,-0.06816982,0.18194535,-0.1913634,0.7238003,0.0,0.0,0.0,-0.011677239,0.0,0.28000194,0.12315903,0.6900481,0.0,0.036382772,0.022199526,0.10877744,0.033029933,0.15027778,-0.075504124,0.13512196,-0.33533764,-0.05191552,0.007983163,0.0,0.0,-0.022883995,0.006379824,0.017539134,-0.028542342,0.025225762,-0.030113949,0.2848424,-0.14626285,0.016968608,0.038369432,0.3618203,0.0,0.094834045,0.0,-0.16252959,0.10693516,0.22831231,-0.14674206,-0.011571269,0.00081730634,0.09461788,-0.06081355,-0.2176894,0.21875423,-0.045812294,0.31797647,0.0,0.032673795,-0.007317054,0.37023434,0.54648876,0.09787242,0.017315546,-0.0061646886,0.50426733,0.06360421
0.0,-0.053254146,0.0,0.27403772,0.2717438,0.0,-0.025740415,0.4200342,0.045898154,0.0,0.0,0.21238817,0.0,0.11568639,0.03879086,0.0,0.0,0.34504232,-0.063723385,-0.116326824,0.054024532,0.16768932,-0.24929929,-0.20410013,0.0,0.0,0.0,-0.011677239,0.0,-0.04277335,0.04785535,0.8907982,0.0,0.011748772,-0.02593515,0.11974156,0.057090968,0.15518607,0.0131302215,0.10005361,0.13993464,-0.042589966,-0.008804493,0.0,0.0,0.035992913,0.0077715544,0.0639118,0.06803479,-0.01649787,0.020836022,0.20480675,-0.14626285,0.016968608,-0.034819923,-0.13599256,0.0,-0.14162894,0.0,0.07003303,0.68894655,0.1495838,-0.17158204,-0.028249709,0.02329402,0.03529699,0.02483925,-0.23916093,-0.14607878,0.037659783,-0.59517044,0.0,0.032673795,-0.04477231,0.38874483,0.7811116,0.18455647,0.04452329,-0.0061646886,0.50426733,0.055187583
0.0,-0.01977582,0.0,-0.2466161,-0.20528677,0.0,-0.005879516,0.073197216,0.012547608,0.0,0.0,-0.3656772,0.0,-0.21304795,0.018281346,0.0,0.0,-0.20790574,-0.06674506,-0.123760805,-0.116322085,-0.18827808,-0.40169072,-0.3319046,0.0,0.0,0.0,0.003799649,0.0,-0.1399617,-0.31991515,-0.6193737,0.0,0.053000752,-0.25880966,0.04565864,0.064023055,0.101580285,0.018482031,-0.09887048,0.14897536,-0.09784387,0.024823133,0.0,0.0,-0.03131862,0.012220484,-0.15726654,-0.18406224,-0.042512685,-0.030113949,-0.36147997,-0.14626285,0.002947772,-0.034819923,-0.23200008,0.0,0.04539521,0.0,-0.25425476,-0.41591844,0.16015594,-0.38885513,-0.03233392,0.03697897,0.113861404,-0.06081355,-0.39809304,0.44047847,-0.045899224,0.38103136,0.0,-0.005174185,-0.0125571545,0.35217568,0.6012368,0.082854755,0.017315546,-0.0143686645,0.13134408,-0.08338529
0.0,-0.06510566,0.0,-0.13085994,0.0032779835,0.0,-0.08992183,0.63394403,0.0412032,0.0,0.0,0.24059494,0.0,0.15319157,0.1382832,0.0,0.0,-0.11547892,-0.06674506,-0.03561221,-0.05587458,0.17047253,-0.3845652,-0.45077315,0.0,0.0,0.0,-0.0048830016,0.0,0.19743186,0.11883752,-0.3377834,0.0,0.053000752,0.038008746,-0.043721557,0.00052191317,0.22969028,-0.07697153,-0.0464558,-0.07882162,0.1021591,-0.007910885,0.0,0.0,0.0107032005,0.012220484,-0.0862016,-0.08558568,-0.0077778576,-0.030113949,0.2914814,-0.14626285,0.0047140345,0.038369432,0.029637963,0.0,0.2288623,0.0,0.16217098,-0.33685338,0.29852197,-0.21513703,-0.03233392,0.03697897,0.17863698,0.02483925,0.62141323,0.45226747,-0.013119202,0.42635515,0.0,-0.0033476287,-0.04477231,0.41574848,1.071231,0.10777898,0.017315546,-0.012588564,0.1170402,0.22727044
0.0,0.0010193735,0.0,0.31603426,0.1277782,0.0,-0.03445906,0.4553912,-0.005069293,0.0,0.0,0.27065587,0.0,0.3231764,0.033449646,0.0,0.0,0.37177706,-0.053355515,-0.17188102,-0.052047092,0.264254,0.48438177,0.4561472,0.0,0.0,0.0,-0.011677239,0.0,-0.05132007,0.11546236,0.82548964,0.0,0.11047663,-0.0071181105,-0.084937334,0.023295695,0.1478005,0.007372791,0.057957444,0.18873526,-0.044129968,-0.007594453,0.0,0.0,0.06749335,0.006379824,0.017539134,-0.032762706,0.012047111,-0.030113949,-0.24564056,-0.14626285,0.016968608,0.038369432,-0.01745294,0.0,-0.12802733,0.0,0.052053783,0.103621244,0.114546545,-0.33330104,-0.011571269,0.00081730634,0.11714105,-0.06081355,-0.2347075,0.1678769,0.045683242,0.28482407,0.0,0.034831934,-0.0125571545,-0.08712779,0.6590824,0.13270819,-0.017440012,0.024577178,0.47384727,-0.026825145
0.0,-0.030433958,0.0,0.16855238,0.23709896,0.0,-0.025740415,0.30994654,-0.022340916,0.0,0.0,0.17714287,0.0,-0.15607074,0.048990313,0.0,0.0,-0.18229924,-0.057795133,0.102788195,0.022102136,0.13811713,0.29642868,-0.31733423,0.0,0.0,0.0,-0.005730729,0.0,0.28000194,0.05455621,0.6252217,0.0,-0.056432128,0.07253006,-0.07056351,0.011800816,0.1411557,-0.07283896,0.086833045,-0.29004252,0.05441336,-0.008804493,0.0,0.0,-0.10667032,0.017217122,0.0908793,0.021309908,-0.027162427,0.020836022,0.10600132,-0.14626285,0.008368582,-0.034819923,0.3629347,0.0,-0.08525912,0.0,0.057383664,0.53813964,0.15149584,0.09871055,-0.020150308,0.00081730634,0.09894926,0.03833711,-0.09471081,-0.025530215,-0.015824037,0.42187902,0.0,-0.097429775,-0.04477231,0.38728762,0.6814437,0.15556951,0.017315546,-0.004255897,0.50437206,0.055187583
