dataset,Class,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.coef_min,ela_meta.lin_w_interact.coef_max,ela_meta.quad_simple.adj_r2,ela_disp.ratio_mean_02,ela_disp.ratio_median_02,ela_disp.diff_mean_02,ela_disp.dist_all_mean,ela_ic.h_max,ela_ic.eps_s,ela_ic.eps_ratio,ela_ic.h_zero,ela_ic.m0,ela_cm.mean_ofs_10,ela_cm.sd_ofs_10,ela_cm.n_cells,ela_cm.coverage,ela_lc.r_pearson_dist_centroid,ela_lc.r_pearson_nn,ela_lc.y_std,ela_lc.y_skewness,ela_lc.y_kurtosis,nbc.nn_nb.dist.ratio.mean,nbc.nn_nb.dist.ratio.sd,nbc.nb.fitness.ratio.mean,nbc.nb.fitness.ratio.sd,nbc.n_candidates,nbc.dist.ratio.coeff_var,fdc.r,fdc.p_value,fdc.dist.mean,fdc.dist.sd,fdc.slope,gh.mean,gh.sd,gh.norm.mean,gh.norm.sd,gh.angle.mean,gh.neg_ratio,ls.mean,ls.min,ls.max,ls.ratio,ls.log_mean,ls.lml,sample.n,sample.y_min,sample.y_max,sample.y_mean
1600_SPECTF,Tuning,0.3351095302436533,0.1251532562991791,-0.0083333560333735,0.009501965585828,0.5394379006955263,2.238797826056904,2.2630530973440854,8.377759539705544,15.654630504349518,1.1235105967124477,0.01,49.999999995,1.0903995220087606,0.8184939497983266,0.1694452765823489,0.0223357657330825,25.0,1.0,0.0955064693869661,0.933670611426546,0.1886716956215152,2.278243015537283,3.792702843241284,138.54591953764202,272.59280243399235,0.7492977207400399,0.1488383351835967,3.3333333333333335e-05,1.9675267474039804,-0.4734464700938293,0.0,14.555583676920618,6.70082163317514,-0.0133307197177983,6.505162119764749e-05,0.1337475154633842,0.1472710138419501,0.4204514813340175,85.10889035664931,0.0892333333333333,1.7913172952696794,1.0846295159753878,2.498005074563971,2.303095239221161,0.2531725190596839,-175.18349373644176,30000.0,0.486325085589791,0.770573159819483,0.522086816902687
164_molecular-biology_promoters,Defaults,0.5804541544668762,0.2431717097095348,-0.0273801577543624,0.0046902640141211,0.6936188118189641,1.0357028224024836,1.0395175624641864,0.4392309718424716,15.688867172036824,2.3661442900563663,0.01,49.999999995,2.3085769882049916,0.5047168238941298,0.2619575156583438,0.0340353577758408,25.0,1.0,0.21273820123355,0.8719373254437487,0.3166811965172555,1.1073245582798783,-0.4510663389451395,74.59849760286647,160.73589897796953,0.3135496068306208,0.3876897910278954,0.0002333333333333,2.1546801094261054,0.3142006519675582,0.0,11.575059996006212,4.348480430568484,0.0228820433810558,0.0004658021415333,0.3828790427233088,0.5283218979681368,0.8985032924826306,76.57516454973161,0.2785666666666667,1.1473997963185831,0.5459827825015707,1.7488168101355954,3.2030621956972816,0.0597147684527417,-254.27417667413235,30000.0,0.489583333333333,0.96875,0.6061675000000001
16_mfeat-karhunen,Tuning,0.7007179986962244,0.3632575375401506,-0.0362758412517839,0.0078860841828905,0.7487608829529214,0.7349482006816498,0.6554903010801602,-3.7857400319194063,15.68951847969819,2.826874845653829,0.001,499.9999995,2.510463045947053,0.1944398146604886,0.3629973575544143,0.040553015650063,25.0,1.0,0.0601748840489623,0.9954747558134152,0.38502611348095,0.5388550383760312,-1.291446815541863,2.55265739099631,10.388637561698795,0.8368671089622118,0.2364872734574253,0.1879333333333333,4.069734386736487,0.587274850965816,0.0,18.678279188057953,8.157313127738444,0.0277194936031622,0.0178572561400174,0.5955665116815073,0.1434474081734673,0.227364741954326,60.95208702929541,0.4741666666666667,2.98640793636133,2.4904716095138455,3.482344263208814,1.3982669988706236,0.4751491310549299,-29.53985880047273,30000.0,0.1,0.979896421845574,0.4185955881983678
182_satimage,Tuning,0.5584150471821316,0.3342158508720445,-0.029121641496989,0.0217370163924271,0.7350504924486683,1.4048828689786648,1.346793877980012,4.274256105322912,15.618106516393564,2.1877894765159236,0.001,499.9999995,1.9472268814232996,0.5454515150505017,0.391677294036546,0.0402222273810792,25.0,1.0,-0.2319681200280361,0.999793670588728,0.4201323313305662,0.5959966481635081,-1.51331860860891,2.077150876319784,3.449574362881435,0.9487576747681388,0.1498129005815935,0.5480666666666667,1.6607240245309465,0.3987009454616261,0.0,14.118616725665609,6.494161321224211,0.0257936609308458,0.016784520568401,0.3358788721618422,0.0479706110398123,0.1055180996889519,64.94844266110834,0.3485666666666667,4.722088389561804,4.306628883249593,5.1375478958740155,1.1929395439330852,0.6741341120819946,129.93412295621064,30000.0,0.166666666666667,0.907306779365977,0.4133318499804439
185_baseball,Tuning,0.4396500932531879,0.1505558711276553,-0.0157978333984326,0.0160247886538888,0.6604075174295356,1.9226604966075471,1.8942239396289455,7.186772512599402,15.655148884648048,1.4642392710739207,0.01,49.999999995,1.3477945051176483,0.7545918197273243,0.2794160217091911,0.0341958703393737,25.0,1.0,0.0641469863757605,0.9927011386354732,0.2929704364179336,1.7041451012960596,1.157382349165326,147.76068953925991,338.42577246410036,0.7751629192396827,0.1085363979908733,3.3333333333333335e-05,2.2903640577163022,-0.4642482196223013,0.0,16.595809312718632,7.383398156361455,-0.0184214206910451,0.0012854623793603,0.1799100199124916,0.0946907710156408,0.2174250620368311,81.74086512186139,0.1027666666666666,3.5651056218381796,3.4896257118694307,3.640585531806929,1.0432596021467253,0.5520724010328824,44.994143031521105,30000.0,0.332114004716744,0.735468035709776,0.3922383353340813
187_wine,Defaults,0.4702371724217721,0.2464607516887909,-0.0229872024423977,0.0225904925728674,0.6561542611621877,1.7653121830050291,1.7414840218174552,6.517126569918226,15.65138884592265,1.5977844051840235,0.001,499.9999995,1.5264040461864874,0.7115237174572486,0.3681991794071288,0.0400867631132973,25.0,1.0,-0.0898964087187623,0.9988881743391568,0.4091753789287687,1.109514098097645,-0.7171154794997583,2.442799528736765,5.227182649529709,0.9360377111000102,0.1611477312910309,0.7094,2.139832838526329,0.291011492808374,0.0,15.04885204878581,6.928698905992963,0.0171859106266209,0.0019553884089087,0.2118046667263335,0.0634410147696134,0.1821296363035179,79.62656465077937,0.1517333333333333,3.891600080940859,1.8880892516552088,5.895110910226509,3.1222628406233395,0.5901282037535409,-20.33701273561664,30000.0,0.333333333333333,1.0,0.4978975910049764
188_eucalyptus,Tuning,0.5470594847188429,0.1821753328249681,-0.0188777180431814,0.0178684499941212,0.779629699994526,1.2046062690103845,1.1771811202930722,2.391788582331838,15.67940440960776,2.389406432642823,0.001,499.9999995,2.368356315872073,0.5367178905963532,0.2906972585065829,0.0369121753736159,25.0,1.0,0.035733188355492,0.9967113774860676,0.306272624795973,1.4136295073306728,0.3644262735358032,2.281460067084466,4.81936187383391,0.6961109001163956,0.3899859664134801,0.5268333333333334,2.112402466895061,0.3990479525545052,0.0,17.810279758749783,7.706857332957969,0.0158584466323852,0.0073318284706037,0.3957074215586494,0.0838793368299953,0.1529095250274176,72.64877481513957,0.3061,3.801580446432646,2.2309810799841485,5.372179812881144,2.407989857501125,0.5799641851614695,17.95251424376312,30000.0,0.2,0.65594825077352,0.2827401725331037
18_mfeat-morphological,Tuning,0.545245642957238,0.6154227479311761,-0.0232798275125101,0.0134834921671358,0.9021010254009544,0.6362463166199492,0.5414533811337132,-5.438403866412083,15.688407243366006,3.0025474830223575,0.01,49.999999995,1.9943194034664995,0.0029667655588519,0.3002292060102742,0.038404693106054,25.0,1.0,-0.4681308641119525,0.9954335010253396,0.3168055706134839,-0.6505382445729349,-0.8579469158823434,2.4811241358871454,7.740607445463675,0.937641886415952,0.1203289750901139,0.0001666666666666,3.1197985354702293,0.6343346037982623,0.0,20.78086564821069,8.438015836750967,0.0238150092736659,0.0223249030417262,0.708671056463846,0.1407713107455349,0.151205641786519,59.43140013680513,0.5887666666666667,4.085819107964493,0.9685155829103996,7.2031226330185865,7.437281092954321,0.6112791351423811,-62.70217726862453,30000.0,0.102768361581921,0.765517890772128,0.5109597576898933
21_car,Tuning,0.4030218694054267,0.1623230790060245,-0.0168917643228988,0.0178020545213062,0.6096319221801365,1.987342568016482,1.983722989436793,7.452176516794014,15.63405902683163,1.2895510540112685,0.01,49.999999995,1.2301873517491588,0.7801593386446215,0.3165741220034392,0.0396411024456574,25.0,1.0,0.0502592389061752,0.9988123556173568,0.3343255754805647,1.725705617998916,1.1359719894266007,2.353360266716459,8.1379606593464,0.9209640433901136,0.1744457475648127,0.7816333333333333,3.4580173611486535,0.1795308953345403,1.0079987363928211e-215,12.26045592849145,5.142965827838267,0.0116708024947248,0.0020617645300336,0.1604023324537389,0.0502667102262287,0.1427959684799509,80.97254951726904,0.1336,2.70508847888377,2.7043772125239545,2.705799745243586,1.0005260112058492,0.4321814747154129,-44.10262083592747,30000.0,0.25,0.998816225496067,0.3705258353316032
22_mfeat-zernike,Defaults,0.7006614283869993,0.41481021851397,-0.0356803928391395,0.0071613549481531,0.7382806163274069,0.7049102652591093,0.6392650288542251,-4.37383198337006,15.68805162316458,2.8119202796188967,0.001,499.9999995,2.5058561991798443,0.1255375179172639,0.3467852416208347,0.0396145340376702,25.0,1.0,-0.0118716479187929,0.9951948382860364,0.3783700797870372,0.2577476070760491,-1.5400791554670374,23.71861327210546,102.9583948752347,0.8773575191933911,0.1743047997921585,6.666666666666667e-05,4.340826914881897,0.3880225275884296,0.0,12.740909679867544,5.561800486200348,0.0263971442687361,0.0252856150278415,0.6523741713554579,0.153133459935021,0.2257714300274011,58.225955852574366,0.5203333333333333,3.3017105357874037,2.006585638679798,4.596835432895009,2.2908742813075924,0.5187389955711351,-12.683354006618003,30000.0,0.0942467043314501,0.851129943502825,0.4066452382297551
23380_cjs,Tuning,0.5906928284109882,0.3002737687277013,-0.024711179204835,0.025956805789157,0.7790349191558299,1.2475236145332045,1.176369693925699,2.811375901854273,15.658251931514853,2.244658638183924,0.001,499.9999995,2.177025348783202,0.5025500850028334,0.383313910218551,0.0415945850999304,25.0,1.0,-0.1466894862401588,0.9994796379862404,0.4063491423695869,0.845768132677416,-1.0737622831320233,2.333315820028852,4.8375074189293725,0.9205919930927934,0.1731144641532777,0.4873666666666666,2.073233026323664,0.363941843261485,0.0,14.672352326770907,6.7915817858715295,0.0217752772529182,0.0578533469747633,0.3713374456086552,0.0477201993110452,0.1512182729641372,66.56730560525885,0.2626666666666666,4.445558294180693,2.9642620420393864,5.926854546322,1.9994367779450348,0.6479263094810039,90.20380152143376,30000.0,0.166666666666667,1.0,0.4167439092095058
23_cmc,Tuning,0.4858294721662866,0.2307398852061877,-0.0143013285829754,0.015597206315228,0.7112233941908037,0.4232591103173624,0.4032021560917888,-8.737092081374453,15.628373120758717,2.2520886337841333,0.01,49.999999995,2.1239554013358957,0.4735824527484249,0.2443515298057043,0.0319309300238962,25.0,1.0,-0.1225774999194786,0.984640283428853,0.2642680909139724,1.2155745820460235,-0.0748164015305965,59.75445204732562,252.5503845631613,0.8543933224132092,0.1679318357620493,3.3333333333333335e-05,4.2264697593266645,-0.1469642673746759,1.846851318514137e-144,18.31993049498385,7.898183786044567,-0.0049173482982593,0.0012491099566524,0.3807352767568285,0.1539127427532761,0.269877993739786,76.18573192001232,0.2652,2.748929535551609,2.6023146827663317,2.8955443883368863,1.1126803408947186,0.439163607536124,-56.821056590928464,30000.0,0.317800810731946,0.529736207265272,0.3666824133784411
25_colic,Tuning,0.3982729407053785,0.1284676492516374,-0.0179255565180857,0.0131114837292697,0.6564837692815264,1.8408783941976576,1.8112139291402576,6.8250478817806215,15.646125125493995,1.6092647199106966,0.01,49.999999995,1.5986645725577258,0.7394913163772125,0.2616351380104358,0.0375147353406976,25.0,1.0,0.173978050387867,0.9967275656515376,0.3041232543534922,2.01049570239125,2.1394275770483286,2.348074387948492,4.485824903955791,0.6987898616041592,0.3943718953030073,0.7476,1.9104270831356145,0.5424877789843083,0.0,17.622752202609156,7.618531854608234,0.0216557978929807,0.0008347522019557,0.2132777361840772,0.0710004422661169,0.1979102120726734,81.76487315871677,0.1671,3.3667246795568317,2.7432083787541455,3.9902409803595176,1.4545890903739034,0.5272076025663791,-18.690676061488233,30000.0,0.5,0.884991962497265,0.5505464580773395
28_optdigits,Tuning,0.5502296697250482,0.2941455129505286,-0.0305271738278519,0.0199175051230441,0.7117907049496677,0.8943242737167598,0.8425705609568378,-1.490763374581599,15.67556495256676,2.763722043528378,0.001,499.9999995,2.665137755326419,0.2322744091469715,0.3944552707698057,0.0412831751130519,25.0,1.0,-0.0622509750767052,0.9991679111038928,0.4271088345791402,0.9084508318605924,-1.1114543382864157,2.097833379792412,4.508256050965056,0.6949390620025406,0.3917375124010201,0.2669,2.149005776335303,0.4353506895728498,0.0,16.0663543589823,7.320847169175257,0.0253992127731879,0.021012664897422,0.5880064120110484,0.0711583090197321,0.1531331369485748,59.74395443065633,0.4651666666666667,2.987131327501616,1.8922255559518744,4.082037099051357,2.157267713782542,0.4752543165297856,-40.1358860119247,30000.0,0.1,0.989100095136191,0.361516571441687
292_Australian,Tuning,0.4924704298292275,0.268696560445362,-0.022995991813264,0.0197060169367302,0.6730621330342246,1.64517977323902,1.599841262110815,5.8708609674988175,15.66686974003643,1.9903169550955029,0.001,499.9999995,1.928612263436495,0.6065535517850595,0.3369825467252527,0.0376980230460701,25.0,1.0,-0.1202974134509392,0.9978426818726124,0.3748701620833806,1.0014307886290816,-0.900898544921298,93.21018873648802,206.57106580971305,0.8906830305737926,0.0850244029739515,0.0001,2.21618546866912,-0.1030333743291582,1.349243931062033e-71,12.055704138164616,4.901831546769152,-0.0078795956687935,0.0009926963058176,0.2986321201381733,0.0808420900544102,0.1819808368926251,77.1661479439259,0.2171666666666666,3.0735783480644487,2.089246298515739,4.057910397613158,1.94228435416833,0.4876442881251083,-16.58048418177208,30000.0,0.488405797101449,0.886816679379608,0.5954762316311661
294_satellite_image,Tuning,0.5596352874293962,0.3346361364664241,-0.0289762291311964,0.0219094031673033,0.7351885923387539,1.4020515433886531,1.343232925093237,4.2542980700611235,15.63296178968571,2.177520990246675,0.001,499.9999995,1.9446683355116317,0.5461182039401313,0.3922999871114113,0.0403155130066348,25.0,1.0,-0.2276773619326827,0.9997851558504752,0.4206387760179979,0.5981914927732255,-1.5097878464956465,2.10190887312529,4.416683933159056,0.9480742379254457,0.1510872414051416,0.5480666666666667,2.1012727952329664,-0.2321671635424492,0.0,16.595573625413337,7.466335934240739,-0.0130799254875548,0.014926306818289,0.3356430902357052,0.0487732244232569,0.1073143860633196,64.88515854810211,0.1718333333333333,3.4583967205628343,3.3678104409961485,3.54898300012952,1.0537953552631454,0.5388748107046071,25.112467149842075,30000.0,0.166666666666667,0.905802236382784,0.412965034957328
299_libras_move,Tuning,0.5264163763486831,0.2180771168360742,-0.0213335769611876,0.0169205273281618,0.7081352725227424,0.7889740078194183,0.7365744295358979,-2.9857165012486053,15.695717093058676,2.8969412007494446,0.01,49.999999995,2.582976456017794,0.2192406413547118,0.308010133519241,0.0372191674698719,25.0,1.0,-0.0045239236334311,0.9928707523897264,0.3264805953976383,1.315592062842042,-0.0144411093568725,2.873158190579243,12.597236890252644,0.6363436372077421,0.3397742751843867,0.2288,4.384456425529634,0.3520683474673339,0.0,17.897901913353902,7.919640947852241,0.0145138561636326,0.0043824834102701,0.5862412062922167,0.1722436795752088,0.1988376574197325,67.4534443229729,0.4343666666666667,2.917296867598447,2.171073629207349,3.6635201059895457,1.6874232438286283,0.4649806256936017,-30.056644353936548,30000.0,0.0666666666666667,0.876984126984127,0.2449318077601411
29_credit-a,Defaults,0.5071196183719321,0.2336769527335332,-0.0228921733646298,0.0175787022270433,0.6933013965435224,1.65163107605631,1.5988954348851678,5.872538716515699,15.66440052338567,1.981688073238982,0.001,499.9999995,1.9202882544860929,0.6059201973399113,0.3228857760189298,0.0374628237240235,25.0,1.0,-0.0389049733278933,0.99746066332486,0.3512662230693844,1.167502018947094,-0.4989593244918575,82.50673272859935,229.46829337711853,0.8633644037353889,0.0939146789938865,3.3333333333333335e-05,2.7812068880722394,-0.2645231695730452,0.0,15.38713739183954,7.033972947362941,-0.0132100177425407,0.0027763205725724,0.2962252065827097,0.0832068154679476,0.1856894798141637,77.31604063660365,0.2032333333333333,3.481736997869508,2.210811148037388,4.752662847701628,2.149737145987606,0.5417959624483354,25.662537110779937,30000.0,0.490891177218408,0.890579710144928,0.5850051567656088
307_vowel,Tuning,0.328829333965777,0.4398869942710888,-0.0182974842698577,0.0124338939855917,0.6228974784300729,0.7436925913876682,0.6787106034382322,-3.8977743316725224,15.612487206023577,3.067571356490715,0.01,49.999999995,2.243066051506127,0.0264675489182972,0.3074037509843856,0.0369724400592286,25.0,1.0,-0.2802971766217527,0.9957829484184196,0.3330548170162772,0.4291585029211475,-1.2704709580265094,2.729560733757734,14.106095183149089,0.909284301281207,0.11828762581942,6.666666666666667e-05,5.167899365156946,0.4715396812855871,0.0,22.00300507848885,8.47677642932098,0.0185266907823292,0.012616157701546,0.7145192241553613,0.1621993825321561,0.1605785366411949,54.47448094221714,0.5705,3.0774933026229956,1.7627146610240454,4.392271944221946,2.491765707370796,0.4881971164736685,-28.22284361301709,30000.0,0.0931537598204265,0.991021324354658,0.4880189300411522
30_page-blocks,Tuning,0.5821413060384906,0.2379113319251222,-0.0144286699522572,0.0230345275219486,0.8028224551754801,1.2396207589879715,1.1689466185657749,2.744052291506714,15.684457351186664,2.3093646421662903,0.0001,4999.99995,2.209111029376377,0.4183806126870896,0.2983173346788367,0.0344739708324572,25.0,1.0,-0.1879689375546069,0.9960550979856656,0.3118335231346577,0.8821178737589106,-0.9079528572903096,67.60354179778852,183.0777468870816,0.855216425543511,0.1807023407899144,0.0007333333333333,2.708108806409723,0.1640918893918597,4.4937326752844625e-180,16.451785240107682,7.435268815538636,0.006882026767669,0.010278162975072,0.4192359378066946,0.1032858286903028,0.1575230547114581,71.11138397564072,0.2895333333333333,2.908145216498791,2.021381327472499,3.794909105525083,1.877384070955229,0.4636160889648251,-10.383368969595551,30000.0,0.199545433832631,0.810618079135069,0.343362673866336
310_mammography,Tuning,0.4603171009398116,0.2124897878468661,-0.0118470834661928,0.020830005064229,0.6884557406214055,1.369624315202843,1.317100469357824,3.9584045753828345,15.622810912320222,2.295475112130513,0.0001,4999.99995,2.262621178744721,0.4803826794226474,0.2897432314815549,0.0343426746355984,25.0,1.0,-0.2622354216125958,0.994778197652708,0.3054227103021228,1.058324625505356,-0.5188331227728433,111.11163411648502,251.92021086713913,0.8900108630152268,0.150135242971993,3.3333333333333335e-05,2.2672712256489156,-0.3895325710635113,0.0,17.823046097396006,7.844707785705435,-0.0151660350197996,0.0043932604427006,0.3929292684137649,0.1088094656977181,0.1794833426057167,73.34247627714382,0.2449,3.882935037798658,3.5818058612659036,4.1840642143314115,1.1681437733901876,0.5891601247821687,53.71717153996303,30000.0,0.499122229494707,0.818704398855631,0.5671610329059402
311_oil_spill,Tuning,0.3597997333823878,0.1001669144707197,-0.0106094547477658,0.0114865904336276,0.5862473529109531,2.2170964714428796,2.2329301454199237,8.291054861310926,15.689890597401654,1.1692056528927437,0.01,49.999999995,1.111549322588387,0.8169272309076969,0.2053774467431996,0.0291215347509209,25.0,1.0,0.1341501804249677,0.9700991642890688,0.2268921023642224,2.2331146170203136,3.428989964721973,142.46119788968034,273.40532631341307,0.6867660701795526,0.1106821932937476,3.3333333333333335e-05,1.919156446551375,-0.2200294580941614,0.0,11.9233198726034,4.742630703848707,-0.0105265663174761,0.0002467396553377,0.1353533597821167,0.1228287702768706,0.3384350699394992,84.8999105998382,0.0869333333333333,2.5038276477949575,1.3123041141963194,3.695351181393596,2.8159259286128844,0.398604430693614,-135.5755616619408,30000.0,0.49813895207975,0.822922965005304,0.5306315793048073
316_yeast_ml8,Tuning,0.1652895224467466,0.0573992798364182,-0.00274341941853,0.0025418410101522,0.3784129581104341,3.557779336556879,3.6873192528565415,10.929520124315111,15.63152859910234,0.7031634504277087,0.001,499.9999995,0.6967233097225471,0.908630287676256,0.0617277288549509,0.0127780585537203,25.0,1.0,0.2403011227788079,0.7448868722446014,0.0799267211097391,5.355821181293499,31.373645602261227,193.99970559164117,445.1284015733137,0.932058460653211,0.1250826316645139,3.3333333333333335e-05,2.2944797788007083,-0.3852748924183138,0.0,17.626368632904793,7.922228238597358,-0.0038870385029045,7.180230876482231e-06,0.0722677913282761,0.0826072944506037,0.3659757024423151,87.47364374421502,0.0492333333333333,0.5383532343955542,0.4828727022213875,0.5938337665697206,1.2297936160744698,-0.2689326733859352,-269.4267053777762,30000.0,0.494169555934262,0.640207504913387,0.502571335287806
31_credit-g,Tuning,0.4007957981862222,0.1249755019584004,-0.0141891611534256,0.0126112107184016,0.6352466873134484,1.809060866323853,1.789681664552865,6.686198689781305,15.619234290292251,1.6015537749891082,1e-05,49999.9950000005,1.601368645624025,0.7370245674855829,0.2362331535055185,0.0314807358598865,25.0,1.0,0.1344226727076348,0.9895035212853358,0.2587460042982739,1.9674649984528865,2.080474826631236,127.6175941289154,857.4709763072409,0.5543667749746832,0.1893185449899073,0.0033,6.7190655188268416,-0.176364683481663,3.9011511449843165e-208,11.813324847593575,4.654206022530544,-0.0098049478789449,0.0006632736616913,0.2157768145015545,0.0956017997450392,0.2410605107263977,81.41881139748709,0.1355333333333333,4.704866000719672,1.0901458071387953,8.31958619430055,7.631627017057989,0.6725472587991288,-62.04099396903945,30000.0,0.498412698412698,0.716402116402116,0.5250990299823634
329_hayes-roth,Tuning,0.3459067112578036,0.3437045752446709,-0.0112376741454474,0.0068669661709158,0.5488314026466321,0.8133318871611686,0.7397121602788239,-2.8734332599720407,15.694670507119172,2.967181004931602,0.05,9.9999999998,2.5551577115981328,0.0887029567652255,0.15834320124292,0.0262031936537725,25.0,1.0,-0.2131722137051532,0.8227746027887474,0.1950731003500497,0.8904618343173134,0.2882112400439092,3.3623424627803087,14.224432465266522,0.7377698789523748,0.2085085382643474,0.0008666666666666,4.230512692481705,-0.1227627696184548,4.562004615399862e-101,13.243952628986731,5.968638836855522,-0.0040121168813289,0.0002561782362651,0.705088287645873,0.5446713344168127,0.4834562329682489,66.61508062290544,0.4942333333333333,2.191861257019018,0.6335767215056556,3.750145792532381,5.919008172545345,0.3408130602057512,-198.5267804612479,30000.0,0.234567901234568,0.848148148148148,0.4452399588477366
32_pendigits,Tuning,0.56274107260879,0.4082243974811385,-0.0300984649491702,0.0225485525108073,0.7506202687594289,0.739682670272753,0.6705994353832493,-3.966098797185724,15.653895555631138,2.963880052410671,0.001,499.9999995,2.278186706112052,0.0314343811460382,0.4105855512761369,0.0412425693323316,25.0,1.0,-0.3113430645266779,0.99245436622728,0.4336217742132205,0.4018651027357178,-1.702764449353433,3.0633895818416375,18.66500118429146,0.735894404492048,0.3415220806064938,0.0535666666666666,6.092924417750487,0.4436760848818956,0.0,17.31368002457222,7.58146648230217,0.0253760879379771,0.023454194293877,0.7171460688999476,0.1711289772794215,0.2959976162285701,48.51733030634055,0.5221,3.5893244154249624,0.8493776637150254,6.329271167134899,7.451657180910964,0.5550127131290061,-103.5873543495468,30000.0,0.1,0.996832310524455,0.4671040893477922
333_monks-problems-1,Defaults,0.3412289938355295,0.3701869590693789,-0.0194024632462297,0.0132680375899119,0.5852880814812935,0.7997343180464155,0.723126668110493,-2.7155423299589216,15.642787399527954,2.632330130791704,0.01,49.999999995,2.380932699072162,0.3891463048768292,0.277925186131068,0.0416638508460181,25.0,1.0,-0.2790219336392537,0.8169519176544806,0.3490927476217706,0.6652949633216374,-0.8985400651073769,6.467814611939209,24.584727253449422,0.8412087283260319,0.2363588249120684,0.2794,3.801087187635782,0.2084535366022039,9.30161674138064e-292,19.840250280174885,8.25322739470369,0.008817093275426,0.0002744269607011,0.4515540575291363,0.7559807760733465,1.1451790906308632,73.21525800126784,0.3178,2.764026111147677,0.7003542726980171,4.827697949597337,6.8932226699958745,0.4415421414062938,-152.7711476511648,30000.0,0.5,1.0,0.6844838581730769
334_monks-problems-2,Tuning,0.1186661652674252,0.2906317452792177,-0.0033870900205001,0.0052551933380915,0.2104930077223086,2.9598049135899154,3.118933140208669,10.283484466261967,15.642019711163767,0.7587677475374746,0.001,499.9999995,0.7479370271442097,0.8949964998833294,0.1282651792115533,0.0253010908999723,25.0,1.0,0.079051996243095,0.9938592741209842,0.1575497825957101,3.83994609005722,13.731751853239771,147.75546369533717,283.3692162227719,0.9429501303633004,0.0671272035351954,3.3333333333333335e-05,1.917825636600892,-0.3405413645655346,0.0,16.717662948195326,7.468263079433351,-0.0071837426472029,8.591650300197537e-05,0.0832622228809164,0.0379943940780143,0.1493270551852359,85.04038330213444,0.0500666666666666,3.30748165836859,2.1544200361663877,4.460543280570793,2.0704148706794845,0.5194974444873653,-80.53889713345231,30000.0,0.330275200162931,1.0,0.524568338828002
335_monks-problems-3,Defaults,0.4490722821371085,0.2497504342149676,-0.0224703446952947,0.0205885979924771,0.6383513962886196,0.535332395881739,0.537366225044525,-7.237845219664814,15.637369740545813,2.436438238558181,0.001,499.9999995,2.282064163023691,0.4848828294276476,0.3545518775105643,0.0399432434174359,25.0,1.0,-0.0553156744020721,0.998345145053902,0.3948947688036916,1.1976784633095263,-0.5301662215931042,73.43352813541111,189.9142381365924,0.7384851192620628,0.2565957115829518,0.0051333333333333,2.586206096299619,-0.3355012006933502,0.0,13.94381838396291,6.385904977793734,-0.0207470974883992,0.000200608963604,0.38626995184111,0.0668395194984307,0.2302120812797334,75.02281906910389,0.2660333333333333,2.8351834569603067,2.6144512908181015,3.0559156231025124,1.1688554435240983,0.4525811661453812,-49.51754793455643,30000.0,0.485471724921853,0.99221534491933,0.6120928217232559
336_SPECT,Tuning,0.1786197485677007,0.1736741397639829,-0.0042734464555162,0.0021625916464697,0.3693308452335386,0.5904368992691115,0.5785249684665992,-6.42081594094882,15.674090783884756,2.178627285654758,0.001,499.9999995,2.055630859771474,0.5616520550685022,0.0758882816852818,0.0113864929264026,25.0,1.0,0.1263848721782274,0.7043378123019505,0.0986454785405925,3.1179146012805488,10.893791153777162,73.30063399993433,203.3492631992662,0.8287270952802833,0.1413635074003668,3.3333333333333335e-05,2.7741815057076535,-0.1840280592551242,9.524304590236796e-227,12.26853524641536,5.077028921664693,-0.0035754972034742,4.386990922770798e-05,0.3279292612966369,0.179655956074854,0.4752636354428249,79.0737190279842,0.2266666666666666,1.995454615680562,0.5653056321538947,3.4256035992072293,6.059737254251534,0.3000418547042549,-221.2707106076005,30000.0,0.454315215273719,0.740151957919345,0.50390259634464
338_grub-damage,Tuning,0.3647225923613378,0.2650860291745787,-0.0083913728747255,0.0069507793242599,0.5427219442539777,1.9112347892843455,1.895475086354231,7.180389569354445,15.695381107920475,1.7671114037327758,0.01,49.999999995,1.6937012589877436,0.6842561418713957,0.1355567765323112,0.0170170884168218,25.0,1.0,0.064500728875448,0.8763446839170752,0.1571284146283084,2.008086395469499,2.878225758697634,91.15822293813738,199.26864259327388,0.8687757497499476,0.0957665888501779,6.666666666666667e-05,2.1859645369403613,-0.4171241929211063,0.0,17.749728604143872,7.673427151970824,-0.0085411681097134,4.41522319311268e-05,0.2417912130606712,0.205290030134064,0.4612044314258304,81.68298949693191,0.1668333333333333,1.9085498132334149,0.6951790406490229,3.1219205858178065,4.490815176042525,0.2807034995382014,-204.56270013372023,30000.0,0.188949938949939,0.503159340659341,0.2724422105209605
